
ID = 10313
Name = "Alai Flats, Flat 13"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32377,32268,6]
Center = [32377,32265,6]
Fields = {[32376,32263,6],[32377,32263,6],[32378,32263,6],[32379,32263,6],[32376,32264,6],[32377,32264,6],[32378,32264,6],[32379,32264,6],[32376,32265,6],[32377,32265,6],[32378,32265,6],[32379,32265,6],[32376,32266,6],[32377,32266,6],[32378,32266,6],[32379,32266,6],[32377,32267,6]}

ID = 10314
Name = "Alai Flats, Flat 14"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32386,32261,6]
Center = [32389,32260,6]
Fields = {[32388,32258,6],[32389,32258,6],[32390,32258,6],[32391,32258,6],[32388,32259,6],[32389,32259,6],[32390,32259,6],[32391,32259,6],[32393,32259,6],[32388,32260,6],[32389,32260,6],[32390,32260,6],[32391,32260,6],[32392,32260,6],[32393,32260,6],[32387,32261,6],[32388,32261,6],[32389,32261,6],[32390,32261,6],[32391,32261,6]}

ID = 10315
Name = "Alai Flats, Flat 15"
Description = "This house has two beds."
RentOffset = 100
Area = 103
GuildHouse = false
Exit = [32386,32268,6]
Center = [32389,32266,6]
Fields = {[32388,32263,6],[32389,32263,6],[32390,32263,6],[32391,32263,6],[32388,32264,6],[32389,32264,6],[32390,32264,6],[32391,32264,6],[32393,32264,6],[32388,32265,6],[32389,32265,6],[32390,32265,6],[32391,32265,6],[32392,32265,6],[32393,32265,6],[32388,32266,6],[32389,32266,6],[32390,32266,6],[32391,32266,6],[32393,32266,6],[32388,32267,6],[32389,32267,6],[32390,32267,6],[32391,32267,6],[32393,32267,6],[32387,32268,6],[32388,32268,6],[32389,32268,6],[32390,32268,6],[32391,32268,6]}

ID = 10316
Name = "Alai Flats, Flat 16"
Description = "This house has two beds."
RentOffset = 100
Area = 103
GuildHouse = false
Exit = [32386,32268,6]
Center = [32388,32271,6]
Fields = {[32386,32269,6],[32386,32270,6],[32387,32270,6],[32388,32270,6],[32389,32270,6],[32390,32270,6],[32391,32270,6],[32386,32271,6],[32387,32271,6],[32388,32271,6],[32389,32271,6],[32390,32271,6],[32391,32271,6],[32386,32272,6],[32387,32272,6],[32388,32272,6],[32389,32272,6],[32390,32272,6],[32391,32272,6],[32386,32273,6],[32387,32273,6],[32388,32273,6],[32389,32273,6],[32390,32273,6],[32391,32273,6],[32389,32274,6],[32387,32275,6],[32388,32275,6],[32389,32275,6],[32390,32275,6]}

ID = 10317
Name = "Alai Flats, Flat 17"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32382,32268,6]
Center = [32382,32271,6]
Fields = {[32382,32269,6],[32381,32270,6],[32382,32270,6],[32383,32270,6],[32384,32270,6],[32381,32271,6],[32382,32271,6],[32383,32271,6],[32384,32271,6],[32381,32272,6],[32382,32272,6],[32383,32272,6],[32384,32272,6],[32381,32273,6],[32382,32273,6],[32383,32273,6],[32384,32273,6],[32383,32274,6],[32382,32275,6],[32383,32275,6]}

ID = 10318
Name = "Alai Flats, Flat 18"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32377,32268,6]
Center = [32377,32271,6]
Fields = {[32377,32269,6],[32376,32270,6],[32377,32270,6],[32378,32270,6],[32379,32270,6],[32376,32271,6],[32377,32271,6],[32378,32271,6],[32379,32271,6],[32376,32272,6],[32377,32272,6],[32378,32272,6],[32379,32272,6],[32376,32273,6],[32377,32273,6],[32378,32273,6],[32379,32273,6],[32378,32274,6],[32377,32275,6],[32378,32275,6]}

ID = 10319
Name = "Alai Flats, Flat 22"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32377,32256,5]
Center = [32377,32260,5]
Fields = {[32377,32257,5],[32376,32258,5],[32377,32258,5],[32378,32258,5],[32379,32258,5],[32376,32259,5],[32377,32259,5],[32378,32259,5],[32379,32259,5],[32376,32260,5],[32377,32260,5],[32378,32260,5],[32379,32260,5],[32376,32261,5],[32377,32261,5],[32378,32261,5],[32379,32261,5]}

ID = 10320
Name = "Alai Flats, Flat 21"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32382,32256,5]
Center = [32382,32260,5]
Fields = {[32382,32257,5],[32381,32258,5],[32382,32258,5],[32383,32258,5],[32384,32258,5],[32381,32259,5],[32382,32259,5],[32383,32259,5],[32384,32259,5],[32381,32260,5],[32382,32260,5],[32383,32260,5],[32384,32260,5],[32381,32261,5],[32382,32261,5],[32383,32261,5],[32384,32261,5]}

ID = 10321
Name = "Alai Flats, Flat 23"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32377,32268,5]
Center = [32377,32264,5]
Fields = {[32376,32263,5],[32377,32263,5],[32378,32263,5],[32379,32263,5],[32376,32264,5],[32377,32264,5],[32378,32264,5],[32379,32264,5],[32376,32265,5],[32377,32265,5],[32378,32265,5],[32379,32265,5],[32376,32266,5],[32377,32266,5],[32378,32266,5],[32379,32266,5],[32377,32267,5]}

ID = 10322
Name = "Alai Flats, Flat 24"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32386,32261,5]
Center = [32390,32259,5]
Fields = {[32388,32258,5],[32389,32258,5],[32390,32258,5],[32391,32258,5],[32388,32259,5],[32389,32259,5],[32390,32259,5],[32391,32259,5],[32393,32259,5],[32388,32260,5],[32389,32260,5],[32390,32260,5],[32391,32260,5],[32392,32260,5],[32393,32260,5],[32387,32261,5],[32388,32261,5],[32389,32261,5],[32390,32261,5],[32391,32261,5]}

ID = 10323
Name = "Alai Flats, Flat 25"
Description = "This house has two beds."
RentOffset = 100
Area = 103
GuildHouse = false
Exit = [32386,32268,5]
Center = [32389,32266,5]
Fields = {[32388,32263,5],[32389,32263,5],[32390,32263,5],[32391,32263,5],[32388,32264,5],[32389,32264,5],[32390,32264,5],[32391,32264,5],[32393,32264,5],[32388,32265,5],[32389,32265,5],[32390,32265,5],[32391,32265,5],[32392,32265,5],[32393,32265,5],[32388,32266,5],[32389,32266,5],[32390,32266,5],[32391,32266,5],[32393,32266,5],[32388,32267,5],[32389,32267,5],[32390,32267,5],[32391,32267,5],[32393,32267,5],[32387,32268,5],[32388,32268,5],[32389,32268,5],[32390,32268,5],[32391,32268,5]}

ID = 10324
Name = "Alai Flats, Flat 26"
Description = "This house has two beds."
RentOffset = 100
Area = 103
GuildHouse = false
Exit = [32386,32268,5]
Center = [32388,32271,5]
Fields = {[32386,32269,5],[32386,32270,5],[32387,32270,5],[32388,32270,5],[32389,32270,5],[32390,32270,5],[32391,32270,5],[32386,32271,5],[32387,32271,5],[32388,32271,5],[32389,32271,5],[32390,32271,5],[32391,32271,5],[32386,32272,5],[32387,32272,5],[32388,32272,5],[32389,32272,5],[32390,32272,5],[32391,32272,5],[32386,32273,5],[32387,32273,5],[32388,32273,5],[32389,32273,5],[32390,32273,5],[32391,32273,5],[32389,32274,5],[32387,32275,5],[32388,32275,5],[32389,32275,5],[32390,32275,5]}

ID = 10325
Name = "Alai Flats, Flat 27"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32382,32268,5]
Center = [32383,32271,5]
Fields = {[32382,32269,5],[32381,32270,5],[32382,32270,5],[32383,32270,5],[32384,32270,5],[32381,32271,5],[32382,32271,5],[32383,32271,5],[32384,32271,5],[32381,32272,5],[32382,32272,5],[32383,32272,5],[32384,32272,5],[32381,32273,5],[32382,32273,5],[32383,32273,5],[32384,32273,5],[32383,32274,5],[32382,32275,5],[32383,32275,5]}

ID = 10326
Name = "Alai Flats, Flat 28"
Description = "This house has one bed."
RentOffset = 0
Area = 103
GuildHouse = false
Exit = [32377,32268,5]
Center = [32378,32271,5]
Fields = {[32377,32269,5],[32376,32270,5],[32377,32270,5],[32378,32270,5],[32379,32270,5],[32376,32271,5],[32377,32271,5],[32378,32271,5],[32379,32271,5],[32376,32272,5],[32377,32272,5],[32378,32272,5],[32379,32272,5],[32376,32273,5],[32377,32273,5],[32378,32273,5],[32379,32273,5],[32378,32274,5],[32377,32275,5],[32378,32275,5]}

ID = 10401
Name = "Upper Swamp Lane 2"
Description = "This house has four beds."
RentOffset = 300
Area = 104
GuildHouse = false
Exit = [32348,32252,7]
Center = [32347,32257,7]
Fields = {[32342,32254,6],[32343,32254,6],[32344,32254,6],[32345,32254,6],[32347,32254,6],[32348,32254,6],[32349,32254,6],[32350,32254,6],[32342,32255,6],[32343,32255,6],[32344,32255,6],[32345,32255,6],[32346,32255,6],[32347,32255,6],[32348,32255,6],[32349,32255,6],[32350,32255,6],[32342,32256,6],[32343,32256,6],[32344,32256,6],[32345,32256,6],[32343,32257,6],[32342,32258,6],[32343,32258,6],[32345,32258,6],[32342,32259,6],[32343,32259,6],[32344,32259,6],[32345,32259,6],[32348,32253,7],[32342,32254,7],[32343,32254,7],[32344,32254,7],[32345,32254,7],[32347,32254,7],[32348,32254,7],[32350,32254,7],[32342,32255,7],[32343,32255,7],[32344,32255,7],[32345,32255,7],[32346,32255,7],[32347,32255,7],[32348,32255,7],[32349,32255,7],[32350,32255,7],[32342,32256,7],[32343,32256,7],[32344,32256,7],[32345,32256,7],[32343,32257,7],[32344,32257,7],[32345,32257,7],[32347,32257,7],[32348,32257,7],[32349,32257,7],[32350,32257,7],[32342,32258,7],[32343,32258,7],[32344,32258,7],[32345,32258,7],[32346,32258,7],[32347,32258,7],[32348,32258,7],[32349,32258,7],[32350,32258,7],[32342,32259,7],[32343,32259,7],[32344,32259,7],[32345,32259,7],[32347,32259,7],[32348,32259,7],[32349,32259,7],[32350,32259,7]}

ID = 10402
Name = "Upper Swamp Lane 4"
Description = "This house has four beds."
RentOffset = 300
Area = 104
GuildHouse = false
Exit = [32360,32252,7]
Center = [32359,32257,7]
Fields = {[32354,32254,6],[32355,32254,6],[32356,32254,6],[32357,32254,6],[32359,32254,6],[32360,32254,6],[32361,32254,6],[32362,32254,6],[32354,32255,6],[32355,32255,6],[32356,32255,6],[32357,32255,6],[32358,32255,6],[32359,32255,6],[32360,32255,6],[32361,32255,6],[32362,32255,6],[32354,32256,6],[32355,32256,6],[32356,32256,6],[32357,32256,6],[32355,32257,6],[32354,32258,6],[32355,32258,6],[32357,32258,6],[32354,32259,6],[32355,32259,6],[32356,32259,6],[32357,32259,6],[32360,32253,7],[32354,32254,7],[32355,32254,7],[32356,32254,7],[32357,32254,7],[32359,32254,7],[32360,32254,7],[32362,32254,7],[32354,32255,7],[32355,32255,7],[32356,32255,7],[32357,32255,7],[32358,32255,7],[32359,32255,7],[32360,32255,7],[32361,32255,7],[32362,32255,7],[32354,32256,7],[32355,32256,7],[32356,32256,7],[32357,32256,7],[32355,32257,7],[32356,32257,7],[32357,32257,7],[32359,32257,7],[32360,32257,7],[32361,32257,7],[32362,32257,7],[32354,32258,7],[32355,32258,7],[32356,32258,7],[32357,32258,7],[32358,32258,7],[32359,32258,7],[32360,32258,7],[32361,32258,7],[32362,32258,7],[32354,32259,7],[32355,32259,7],[32356,32259,7],[32357,32259,7],[32359,32259,7],[32360,32259,7],[32361,32259,7],[32362,32259,7]}

ID = 10403
Name = "Lower Swamp Lane 1"
Description = "This house has four beds."
RentOffset = 300
Area = 104
GuildHouse = false
Exit = [32356,32262,7]
Center = [32355,32267,7]
Fields = {[32350,32264,6],[32351,32264,6],[32352,32264,6],[32353,32264,6],[32355,32264,6],[32356,32264,6],[32357,32264,6],[32358,32264,6],[32350,32265,6],[32351,32265,6],[32352,32265,6],[32353,32265,6],[32354,32265,6],[32355,32265,6],[32356,32265,6],[32357,32265,6],[32358,32265,6],[32350,32266,6],[32351,32266,6],[32352,32266,6],[32353,32266,6],[32351,32267,6],[32350,32268,6],[32351,32268,6],[32353,32268,6],[32350,32269,6],[32351,32269,6],[32352,32269,6],[32353,32269,6],[32356,32263,7],[32350,32264,7],[32351,32264,7],[32352,32264,7],[32353,32264,7],[32355,32264,7],[32356,32264,7],[32358,32264,7],[32350,32265,7],[32351,32265,7],[32352,32265,7],[32353,32265,7],[32354,32265,7],[32355,32265,7],[32356,32265,7],[32357,32265,7],[32358,32265,7],[32350,32266,7],[32351,32266,7],[32352,32266,7],[32353,32266,7],[32351,32267,7],[32352,32267,7],[32353,32267,7],[32355,32267,7],[32356,32267,7],[32357,32267,7],[32358,32267,7],[32350,32268,7],[32351,32268,7],[32352,32268,7],[32353,32268,7],[32354,32268,7],[32355,32268,7],[32356,32268,7],[32357,32268,7],[32358,32268,7],[32350,32269,7],[32351,32269,7],[32352,32269,7],[32353,32269,7],[32355,32269,7],[32356,32269,7],[32357,32269,7],[32358,32269,7]}

ID = 10404
Name = "Lower Swamp Lane 3"
Description = "This house has four beds."
RentOffset = 300
Area = 104
GuildHouse = false
Exit = [32368,32262,7]
Center = [32367,32267,7]
Fields = {[32362,32264,6],[32363,32264,6],[32364,32264,6],[32365,32264,6],[32367,32264,6],[32368,32264,6],[32369,32264,6],[32370,32264,6],[32362,32265,6],[32363,32265,6],[32364,32265,6],[32365,32265,6],[32366,32265,6],[32367,32265,6],[32368,32265,6],[32369,32265,6],[32370,32265,6],[32362,32266,6],[32363,32266,6],[32364,32266,6],[32365,32266,6],[32363,32267,6],[32362,32268,6],[32363,32268,6],[32365,32268,6],[32362,32269,6],[32363,32269,6],[32364,32269,6],[32365,32269,6],[32368,32263,7],[32362,32264,7],[32363,32264,7],[32364,32264,7],[32365,32264,7],[32367,32264,7],[32368,32264,7],[32370,32264,7],[32362,32265,7],[32363,32265,7],[32364,32265,7],[32365,32265,7],[32366,32265,7],[32367,32265,7],[32368,32265,7],[32369,32265,7],[32370,32265,7],[32362,32266,7],[32363,32266,7],[32364,32266,7],[32365,32266,7],[32363,32267,7],[32364,32267,7],[32365,32267,7],[32367,32267,7],[32368,32267,7],[32369,32267,7],[32370,32267,7],[32362,32268,7],[32363,32268,7],[32364,32268,7],[32365,32268,7],[32366,32268,7],[32367,32268,7],[32368,32268,7],[32369,32268,7],[32370,32268,7],[32362,32269,7],[32363,32269,7],[32364,32269,7],[32365,32269,7],[32367,32269,7],[32368,32269,7],[32369,32269,7],[32370,32269,7]}

ID = 10405
Name = "Upper Swamp Lane 8"
Description = "This house has three beds."
RentOffset = 200
Area = 104
GuildHouse = false
Exit = [32398,32256,7]
Center = [32401,32260,7]
Fields = {[32397,32258,5],[32398,32258,5],[32399,32258,5],[32400,32258,5],[32397,32259,5],[32398,32259,5],[32399,32259,5],[32400,32259,5],[32397,32260,5],[32398,32260,5],[32399,32260,5],[32400,32260,5],[32397,32261,5],[32398,32261,5],[32399,32261,5],[32400,32261,5],[32397,32258,6],[32398,32258,6],[32399,32258,6],[32401,32258,6],[32402,32258,6],[32403,32258,6],[32404,32258,6],[32405,32258,6],[32397,32259,6],[32398,32259,6],[32399,32259,6],[32400,32259,6],[32401,32259,6],[32402,32259,6],[32403,32259,6],[32404,32259,6],[32405,32259,6],[32397,32260,6],[32398,32260,6],[32399,32260,6],[32401,32260,6],[32402,32260,6],[32403,32260,6],[32404,32260,6],[32405,32260,6],[32401,32261,6],[32402,32261,6],[32403,32261,6],[32404,32261,6],[32405,32261,6],[32401,32262,6],[32402,32262,6],[32403,32262,6],[32404,32262,6],[32405,32262,6],[32401,32263,6],[32402,32263,6],[32403,32263,6],[32404,32263,6],[32405,32263,6],[32401,32264,6],[32402,32264,6],[32403,32264,6],[32404,32264,6],[32405,32264,6],[32398,32257,7],[32394,32258,7],[32395,32258,7],[32398,32258,7],[32399,32258,7],[32401,32258,7],[32402,32258,7],[32403,32258,7],[32404,32258,7],[32394,32259,7],[32395,32259,7],[32397,32259,7],[32398,32259,7],[32399,32259,7],[32401,32259,7],[32402,32259,7],[32403,32259,7],[32404,32259,7],[32394,32260,7],[32395,32260,7],[32396,32260,7],[32397,32260,7],[32398,32260,7],[32399,32260,7],[32400,32260,7],[32401,32260,7],[32402,32260,7],[32403,32260,7],[32404,32260,7],[32394,32261,7],[32395,32261,7],[32401,32261,7],[32402,32261,7],[32403,32261,7],[32404,32261,7],[32394,32262,7],[32395,32262,7],[32396,32262,7],[32397,32262,7],[32398,32262,7],[32399,32262,7],[32401,32262,7],[32402,32262,7],[32403,32262,7],[32404,32262,7],[32394,32263,7],[32395,32263,7],[32396,32263,7],[32397,32263,7],[32398,32263,7],[32399,32263,7],[32401,32263,7],[32402,32263,7],[32403,32263,7],[32404,32263,7],[32394,32264,7],[32395,32264,7],[32396,32264,7],[32397,32264,7],[32398,32264,7],[32399,32264,7],[32394,32265,7],[32395,32265,7],[32396,32265,7],[32397,32265,7],[32398,32265,7],[32399,32265,7],[32400,32265,7],[32401,32265,7],[32402,32265,7],[32403,32265,7]}

ID = 10406
Name = "Southern Thais Guildhall"
Description = "This guildhall has sixteen beds."
RentOffset = 1500
Area = 104
GuildHouse = true
Exit = [32401,32254,7]
Center = [32401,32249,7]
Fields = {[32394,32245,6],[32395,32245,6],[32397,32245,6],[32398,32245,6],[32400,32245,6],[32401,32245,6],[32403,32245,6],[32404,32245,6],[32406,32245,6],[32407,32245,6],[32408,32245,6],[32409,32245,6],[32394,32246,6],[32395,32246,6],[32397,32246,6],[32398,32246,6],[32401,32246,6],[32403,32246,6],[32404,32246,6],[32406,32246,6],[32407,32246,6],[32408,32246,6],[32409,32246,6],[32394,32247,6],[32395,32247,6],[32397,32247,6],[32398,32247,6],[32400,32247,6],[32401,32247,6],[32403,32247,6],[32404,32247,6],[32406,32247,6],[32407,32247,6],[32408,32247,6],[32409,32247,6],[32395,32248,6],[32398,32248,6],[32400,32248,6],[32401,32248,6],[32404,32248,6],[32406,32248,6],[32407,32248,6],[32408,32248,6],[32409,32248,6],[32394,32249,6],[32395,32249,6],[32396,32249,6],[32397,32249,6],[32398,32249,6],[32399,32249,6],[32400,32249,6],[32401,32249,6],[32402,32249,6],[32403,32249,6],[32404,32249,6],[32405,32249,6],[32406,32249,6],[32407,32249,6],[32408,32249,6],[32409,32249,6],[32395,32250,6],[32399,32250,6],[32403,32250,6],[32406,32250,6],[32407,32250,6],[32408,32250,6],[32409,32250,6],[32394,32251,6],[32395,32251,6],[32396,32251,6],[32398,32251,6],[32399,32251,6],[32400,32251,6],[32402,32251,6],[32403,32251,6],[32404,32251,6],[32406,32251,6],[32407,32251,6],[32408,32251,6],[32409,32251,6],[32394,32252,6],[32395,32252,6],[32396,32252,6],[32398,32252,6],[32399,32252,6],[32400,32252,6],[32402,32252,6],[32403,32252,6],[32404,32252,6],[32406,32252,6],[32407,32252,6],[32408,32252,6],[32409,32252,6],[32394,32245,7],[32395,32245,7],[32396,32245,7],[32397,32245,7],[32398,32245,7],[32401,32245,7],[32402,32245,7],[32404,32245,7],[32405,32245,7],[32406,32245,7],[32407,32245,7],[32408,32245,7],[32409,32245,7],[32394,32246,7],[32395,32246,7],[32396,32246,7],[32397,32246,7],[32398,32246,7],[32400,32246,7],[32401,32246,7],[32404,32246,7],[32405,32246,7],[32406,32246,7],[32407,32246,7],[32408,32246,7],[32409,32246,7],[32394,32247,7],[32395,32247,7],[32396,32247,7],[32397,32247,7],[32398,32247,7],[32400,32247,7],[32401,32247,7],[32402,32247,7],[32404,32247,7],[32405,32247,7],[32406,32247,7],[32407,32247,7],[32408,32247,7],[32409,32247,7],[32394,32248,7],[32395,32248,7],[32396,32248,7],[32397,32248,7],[32398,32248,7],[32401,32248,7],[32405,32248,7],[32394,32249,7],[32395,32249,7],[32396,32249,7],[32397,32249,7],[32398,32249,7],[32400,32249,7],[32401,32249,7],[32402,32249,7],[32404,32249,7],[32405,32249,7],[32407,32249,7],[32408,32249,7],[32409,32249,7],[32394,32250,7],[32395,32250,7],[32396,32250,7],[32397,32250,7],[32398,32250,7],[32400,32250,7],[32401,32250,7],[32402,32250,7],[32404,32250,7],[32405,32250,7],[32407,32250,7],[32408,32250,7],[32409,32250,7],[32394,32251,7],[32395,32251,7],[32396,32251,7],[32397,32251,7],[32398,32251,7],[32399,32251,7],[32400,32251,7],[32401,32251,7],[32402,32251,7],[32403,32251,7],[32404,32251,7],[32405,32251,7],[32406,32251,7],[32407,32251,7],[32408,32251,7],[32409,32251,7],[32394,32252,7],[32395,32252,7],[32396,32252,7],[32397,32252,7],[32398,32252,7],[32400,32252,7],[32401,32252,7],[32402,32252,7],[32404,32252,7],[32405,32252,7],[32407,32252,7],[32408,32252,7],[32409,32252,7],[32401,32253,7],[32399,32245,8],[32400,32245,8],[32404,32245,8],[32405,32245,8],[32406,32245,8],[32407,32245,8],[32399,32246,8],[32402,32246,8],[32404,32246,8],[32405,32246,8],[32406,32246,8],[32407,32246,8],[32399,32247,8],[32400,32247,8],[32402,32247,8],[32404,32247,8],[32405,32247,8],[32406,32247,8],[32407,32247,8],[32399,32248,8],[32400,32248,8],[32401,32248,8],[32402,32248,8],[32403,32248,8],[32404,32248,8],[32405,32248,8],[32406,32248,8],[32407,32248,8],[32392,32246,9],[32393,32246,9],[32394,32246,9],[32396,32246,9],[32397,32246,9],[32398,32246,9],[32400,32246,9],[32401,32246,9],[32403,32246,9],[32404,32246,9],[32405,32246,9],[32406,32246,9],[32407,32246,9],[32408,32246,9],[32392,32247,9],[32393,32247,9],[32394,32247,9],[32396,32247,9],[32397,32247,9],[32398,32247,9],[32400,32247,9],[32401,32247,9],[32403,32247,9],[32404,32247,9],[32405,32247,9],[32406,32247,9],[32407,32247,9],[32408,32247,9],[32392,32248,9],[32393,32248,9],[32394,32248,9],[32396,32248,9],[32397,32248,9],[32398,32248,9],[32400,32248,9],[32401,32248,9],[32403,32248,9],[32404,32248,9],[32405,32248,9],[32406,32248,9],[32407,32248,9],[32408,32248,9],[32393,32249,9],[32397,32249,9],[32400,32249,9],[32401,32249,9],[32402,32249,9],[32403,32249,9],[32404,32249,9],[32405,32249,9],[32406,32249,9],[32407,32249,9],[32408,32249,9],[32392,32250,9],[32393,32250,9],[32394,32250,9],[32395,32250,9],[32396,32250,9],[32397,32250,9],[32398,32250,9],[32399,32250,9],[32400,32250,9],[32401,32250,9],[32403,32250,9],[32404,32250,9],[32405,32250,9],[32406,32250,9],[32407,32250,9],[32408,32250,9],[32393,32251,9],[32403,32251,9],[32404,32251,9],[32405,32251,9],[32406,32251,9],[32407,32251,9],[32408,32251,9],[32392,32252,9],[32393,32252,9],[32394,32252,9],[32396,32252,9],[32397,32252,9],[32398,32252,9],[32399,32252,9],[32400,32252,9],[32401,32252,9],[32403,32252,9],[32404,32252,9],[32405,32252,9],[32406,32252,9],[32407,32252,9],[32408,32252,9],[32392,32253,9],[32393,32253,9],[32394,32253,9],[32396,32253,9],[32397,32253,9],[32398,32253,9],[32399,32253,9],[32400,32253,9],[32401,32253,9],[32402,32253,9],[32403,32253,9],[32404,32253,9],[32405,32253,9],[32406,32253,9],[32407,32253,9],[32408,32253,9],[32392,32254,9],[32393,32254,9],[32394,32254,9],[32396,32254,9],[32397,32254,9],[32398,32254,9],[32399,32254,9],[32400,32254,9],[32401,32254,9],[32403,32254,9],[32404,32254,9],[32405,32254,9],[32406,32254,9],[32407,32254,9],[32408,32254,9]}

ID = 10407
Name = "Upper Swamp Lane 10"
Description = "This house has three beds."
RentOffset = 200
Area = 104
GuildHouse = false
Exit = [32412,32256,7]
Center = [32410,32259,7]
Fields = {[32408,32258,6],[32409,32258,6],[32410,32258,6],[32411,32258,6],[32412,32258,6],[32408,32259,6],[32409,32259,6],[32410,32259,6],[32411,32259,6],[32412,32259,6],[32408,32260,6],[32409,32260,6],[32410,32260,6],[32411,32260,6],[32412,32260,6],[32412,32257,7],[32408,32258,7],[32409,32258,7],[32410,32258,7],[32411,32258,7],[32412,32258,7],[32408,32259,7],[32409,32259,7],[32410,32259,7],[32411,32259,7],[32412,32259,7],[32408,32260,7],[32409,32260,7],[32410,32260,7],[32411,32260,7],[32412,32260,7]}

ID = 10408
Name = "Upper Swamp Lane 12"
Description = "This house has three beds."
RentOffset = 200
Area = 104
GuildHouse = false
Exit = [32419,32256,7]
Center = [32419,32257,7]
Fields = {[32416,32258,6],[32417,32258,6],[32418,32258,6],[32419,32258,6],[32420,32258,6],[32416,32259,6],[32417,32259,6],[32418,32259,6],[32419,32259,6],[32420,32259,6],[32417,32260,6],[32419,32260,6],[32416,32261,6],[32417,32261,6],[32419,32261,6],[32420,32261,6],[32416,32262,6],[32417,32262,6],[32419,32262,6],[32420,32262,6],[32419,32257,7],[32416,32258,7],[32417,32258,7],[32418,32258,7],[32419,32258,7],[32420,32258,7],[32416,32259,7],[32417,32259,7],[32418,32259,7],[32419,32259,7],[32420,32259,7],[32419,32260,7],[32420,32260,7],[32416,32261,7],[32417,32261,7],[32419,32261,7],[32420,32261,7],[32416,32262,7],[32417,32262,7],[32418,32262,7],[32419,32262,7],[32420,32262,7],[32419,32263,7],[32416,32264,7],[32417,32264,7],[32418,32264,7],[32419,32264,7],[32420,32264,7],[32417,32265,7],[32418,32265,7],[32419,32265,7],[32420,32265,7],[32417,32266,7],[32418,32266,7],[32419,32266,7],[32420,32266,7],[32417,32267,7],[32418,32267,7],[32419,32267,7],[32420,32267,7]}

ID = 10501
Name = "Sorcerer's Avenue 1a"
Description = "This house has two beds."
RentOffset = 100
Area = 105
GuildHouse = false
Exit = [32300,32254,7]
Center = [32297,32252,7]
Fields = {[32295,32250,7],[32296,32250,7],[32297,32250,7],[32298,32250,7],[32295,32251,7],[32296,32251,7],[32297,32251,7],[32298,32251,7],[32295,32252,7],[32296,32252,7],[32297,32252,7],[32298,32252,7],[32295,32253,7],[32296,32253,7],[32297,32253,7],[32298,32253,7],[32295,32254,7],[32296,32254,7],[32297,32254,7],[32298,32254,7],[32299,32254,7]}

ID = 10502
Name = "Sorcerer's Avenue 1b"
Description = "This house has two beds."
RentOffset = 100
Area = 105
GuildHouse = false
Exit = [32300,32251,6]
Center = [32297,32252,6]
Fields = {[32295,32251,6],[32296,32251,6],[32297,32251,6],[32298,32251,6],[32299,32251,6],[32295,32252,6],[32296,32252,6],[32297,32252,6],[32298,32252,6],[32295,32253,6],[32296,32253,6],[32297,32253,6],[32298,32253,6],[32295,32254,6],[32296,32254,6],[32297,32254,6],[32298,32254,6]}

ID = 10503
Name = "Sorcerer's Avenue 1c"
Description = "This house has two beds."
RentOffset = 100
Area = 105
GuildHouse = false
Exit = [32300,32249,6]
Center = [32297,32247,6]
Fields = {[32295,32245,6],[32296,32245,6],[32297,32245,6],[32298,32245,6],[32295,32246,6],[32296,32246,6],[32297,32246,6],[32298,32246,6],[32295,32247,6],[32296,32247,6],[32297,32247,6],[32298,32247,6],[32295,32248,6],[32296,32248,6],[32297,32248,6],[32298,32248,6],[32295,32249,6],[32296,32249,6],[32297,32249,6],[32298,32249,6],[32299,32249,6]}

ID = 10504
Name = "Sorcerer's Avenue 5"
Description = "This shop has one bed."
RentOffset = 0
Area = 105
GuildHouse = false
Exit = [32284,32256,7]
Center = [32281,32253,7]
